filename,folder,Group,Timeline,ecDNA,MIA_total
H2170_HIGH_HER2_G0_2411_81_Merge.tif,FACS_241119,High,G0,332,197
H2170_TOTAL_HER2_G2_2502_48_Merge.tif,FACS_241119,Post sort control,G2,269,110
H2170_TOTAL_HER2_G2_2502_11_Merge.tif,FACS_241119,Post sort control,G2,289,133
H2170_LOW_HER2_G0_2411_116_Merge.tif,FACS_241119,Low,G0,134,66
H2170_LOW_HER2_G1_2501_53_Merge.tif,FACS_241119,Low,G1,154,35
H2170_TOTAL_HER2_G1_2501_48_Merge.tif,FACS_241119,Post sort control,G1,72,65
H2170_LOW_HER2_G0_2411_108_Merge.tif,FACS_241119,Low,G0,69,25
H2170_HIGH_HER2_G2_2502_45_Merge.tif,FACS_241119,High,G2,249,182
H2170_TOTAL_HER2_G1_2501_74_Merge.tif,FACS_241119,Post sort control,G1,174,53
H2170_TOTAL_HER2_G2_2502_91_Merge.tif,FACS_241119,Post sort control,G2,369,152
H2170_HIGH_HER2_G2_2502_118_Merge.tif,FACS_241119,High,G2,309,271
H2170_HIGH_HER2_G1_2501_78_Merge.tif,FACS_241119,High,G1,453,211
H2170_LOW_HER2_G0_2411_74_Merge.tif,FACS_241119,Low,G0,56,31
H2170_HIGH_HER2_G1_2501_11_Merge.tif,FACS_241119,High,G1,189,228
H2170_TOTAL_HER2_G0_2411_79_Merge.tif,FACS_241119,Post sort control,G0,361,135
H2170_LOW_HER2_G0_2411_122_Merge.tif,FACS_241119,Low,G0,146,3
H2170_LOW_HER2_G2_2502_30_Merge.tif,FACS_241119,Low,G2,340,83
H2170_TOTAL_HER2_G2_2502_94_Merge.tif,FACS_241119,Post sort control,G2,244,217
H2170_HIGH_HER2_G2_2502_3_Merge.tif,FACS_241119,High,G2,171,82
H2170_LOW_HER2_G2_2502_29_Merge.tif,FACS_241119,Low,G2,171,47
H2170_HIGH_HER2_G0_2411_44_Merge.tif,FACS_241119,High,G0,351,316
H2170_TOTAL_HER2_G0_2411_107_Merge.tif,FACS_241119,Post sort control,G0,430,430
H2170_TOTAL_HER2_G0_2411_39_Merge.tif,FACS_241119,Post sort control,G0,205,99
H2170_LOW_HER2_G1_2501_50_Merge.tif,FACS_241119,Low,G1,45,20
H2170_LOW_HER2_G1_2501_15B_Merge.tif,FACS_241119,Low,G1,153,26
H2170_LOW_HER2_G0_2411_56_Merge.tif,FACS_241119,Low,G0,372,8
H2170_LOW_HER2_G2_2502_44_Merge.tif,FACS_241119,Low,G2,132,44
H2170_HIGH_HER2_G1_2501_53_Merge.tif,FACS_241119,High,G1,157,20
H2170_HIGH_HER2_G1_2501_118_Merge.tif,FACS_241119,High,G1,221,132
H2170_HIGH_HER2_G1_2501_31A_Merge.tif,FACS_241119,High,G1,254,151
H2170_LOW_HER2_G1_2501_18_Merge.tif,FACS_241119,Low,G1,123,38
H2170_LOW_HER2_G2_2502_33_Merge.tif,FACS_241119,Low,G2,201,119
H2170_LOW_HER2_G0_2411_87_Merge.tif,FACS_241119,Low,G0,112,80
H2170_LOW_HER2_G2_2502_76_Merge.tif,FACS_241119,Low,G2,136,40
H2170_TOTAL_HER2_G0_2411_98_Merge.tif,FACS_241119,Post sort control,G0,625,375
H2170_TOTAL_HER2_G1_2501_77_Merge.tif,FACS_241119,Post sort control,G1,219,126
H2170_LOW_HER2_G0_2411_109_Merge.tif,FACS_241119,Low,G0,80,30
H2170_TOTAL_HER2_G2_2502_4_Merge.tif,FACS_241119,Post sort control,G2,303,112
H2170_HIGH_HER2_G2_2502_25_Merge.tif,FACS_241119,High,G2,97,40
H2170_TOTAL_HER2_G0_2411_18_Merge.tif,FACS_241119,Post sort control,G0,286,14
H2170_HIGH_HER2_G1_2501_73_Merge.tif,FACS_241119,High,G1,70,20
H2170_LOW_HER2_G1_2501_87_Merge.tif,FACS_241119,Low,G1,186,123
H2170_HIGH_HER2_G0_2411_128_Merge.tif,FACS_241119,High,G0,737,622
H2170_LOW_HER2_G0_2411_28_Merge.tif,FACS_241119,Low,G0,69,18
H2170_HIGH_HER2_G2_2502_55_Merge.tif,FACS_241119,High,G2,292,71
H2170_HIGH_HER2_G2_2502_107_Merge.tif,FACS_241119,High,G2,315,94
H2170_HIGH_HER2_G2_2502_97_Merge.tif,FACS_241119,High,G2,304,219
H2170_TOTAL_HER2_G2_2502_59_Merge.tif,FACS_241119,Post sort control,G2,346,101
H2170_HIGH_HER2_G1_2501_22_Merge.tif,FACS_241119,High,G1,167,56
H2170_TOTAL_HER2_G1_2501_49_Merge.tif,FACS_241119,Post sort control,G1,461,153
H2170_HIGH_HER2_G2_2502_115_Merge.tif,FACS_241119,High,G2,127,109
H2170_LOW_HER2_G1_2501_79_Merge.tif,FACS_241119,Low,G1,61,26
H2170_TOTAL_HER2_G1_2501_111A_Merge.tif,FACS_241119,Post sort control,G1,304,69
H2170_LOW_HER2_G0_2411_32_Merge.tif,FACS_241119,Low,G0,186,125
H2170_TOTAL_HER2_G2_2502_95_Merge.tif,FACS_241119,Post sort control,G2,269,196
H2170_TOTAL_HER2_G2_2502_87_Merge.tif,FACS_241119,Post sort control,G2,221,163
H2170_LOW_HER2_G1_2501_47_Merge.tif,FACS_241119,Low,G1,106,11
H2170_TOTAL_HER2_G0_2411_90_Merge.tif,FACS_241119,Post sort control,G0,230,66
H2170_TOTAL_HER2_G0_2411_78_Merge.tif,FACS_241119,Post sort control,G0,168,33
H2170_HIGH_HER2_G1_2501_127_Merge.tif,FACS_241119,High,G1,586,225
H2170_HIGH_HER2_G1_2501_107_Merge.tif,FACS_241119,High,G1,149,62
H2170_TOTAL_HER2_G0_2411_35_Merge.tif,FACS_241119,Post sort control,G0,112,15
H2170_HIGH_HER2_G0_2411_112_Merge.tif,FACS_241119,High,G0,488,277
H2170_TOTAL_HER2_G2_2502_23_Merge.tif,FACS_241119,Post sort control,G2,150,96
H2170_TOTAL_HER2_G2_2502_80_Merge.tif,FACS_241119,Post sort control,G2,132,114
H2170_HIGH_HER2_G1_2501_115_Merge.tif,FACS_241119,High,G1,553,228
H2170_LOW_HER2_G2_2502_73_Merge.tif,FACS_241119,Low,G2,621,360
H2170_LOW_HER2_G2_2502_53_Merge.tif,FACS_241119,Low,G2,159,95
H2170_TOTAL_HER2_G2_2502_52_Merge.tif,FACS_241119,Post sort control,G2,159,159
H2170_TOTAL_HER2_G0_2411_117_Merge.tif,FACS_241119,Post sort control,G0,387,121
H2170_TOTAL_HER2_G1_2501_113_Merge.tif,FACS_241119,Post sort control,G1,154,67
H2170_LOW_HER2_G1_2501_44_Merge.tif,FACS_241119,Low,G1,283,184
H2170_HIGH_HER2_G0_2411_57_Merge.tif,FACS_241119,High,G0,306,188
H2170_LOW_HER2_G1_2501_60_Merge.tif,FACS_241119,Low,G1,132,61
H2170_TOTAL_HER2_G1_2501_121_Merge.tif,FACS_241119,Post sort control,G1,178,50
H2170_TOTAL_HER2_G0_2411_122_Merge.tif,FACS_241119,Post sort control,G0,370,226
H2170_HIGH_HER2_G1_2501_40_Merge.tif,FACS_241119,High,G1,293,219
H2170_HIGH_HER2_G2_2502_105B_Merge.tif,FACS_241119,High,G2,283,154
H2170_TOTAL_HER2_G0_2411_82_Merge.tif,FACS_241119,Post sort control,G0,477,328
H2170_LOW_HER2_G1_2501_43_Merge.tif,FACS_241119,Low,G1,148,45
H2170_TOTAL_HER2_G2_2502_64_Merge.tif,FACS_241119,Post sort control,G2,233,75
H2170_TOTAL_HER2_G0_2411_76_Merge.tif,FACS_241119,Post sort control,G0,380,228
H2170_TOTAL_HER2_G0_2411_77_Merge.tif,FACS_241119,Post sort control,G0,101,68
H2170_TOTAL_HER2_G2_2502_68_Merge.tif,FACS_241119,Post sort control,G2,359,183
H2170_TOTAL_HER2_G1_2501_72A_Merge.tif,FACS_241119,Post sort control,G1,251,82
H2170_TOTAL_HER2_G0_2411_105_Merge.tif,FACS_241119,Post sort control,G0,187,102
H2170_TOTAL_HER2_G1_2501_17B_Merge.tif,FACS_241119,Post sort control,G1,177,51
H2170_HIGH_HER2_G2_2502_77_Merge.tif,FACS_241119,High,G2,223,185
H2170_HIGH_HER2_G1_2501_97_Merge.tif,FACS_241119,High,G1,83,38
H2170_HIGH_HER2_G2_2502_73_Merge.tif,FACS_241119,High,G2,271,178
H2170_HIGH_HER2_G2_2502_128_Merge.tif,FACS_241119,High,G2,193,174
H2170_TOTAL_HER2_G0_2411_101_Merge.tif,FACS_241119,Post sort control,G0,475,124
H2170_LOW_HER2_G0_2411_49_Merge.tif,FACS_241119,Low,G0,115,56
H2170_TOTAL_HER2_G2_2502_57_Merge.tif,FACS_241119,Post sort control,G2,91,57
H2170_HIGH_HER2_G1_2501_109_Merge.tif,FACS_241119,High,G1,338,191
H2170_LOW_HER2_G0_2411_22_Merge.tif,FACS_241119,Low,G0,200,41
H2170_TOTAL_HER2_G0_2411_45_Merge.tif,FACS_241119,Post sort control,G0,156,67
H2170_TOTAL_HER2_G1_2501_80_Merge.tif,FACS_241119,Post sort control,G1,185,91
H2170_TOTAL_HER2_G0_2411_63_Merge.tif,FACS_241119,Post sort control,G0,212,89
H2170_LOW_HER2_G1_2501_42_Merge.tif,FACS_241119,Low,G1,88,45
H2170_HIGH_HER2_G0_2411_86_Merge.tif,FACS_241119,High,G0,307,257
H2170_TOTAL_HER2_G0_2411_130_Merge.tif,FACS_241119,Post sort control,G0,170,135
H2170_HIGH_HER2_G0_2411_47_Merge.tif,FACS_241119,High,G0,259,302
H2170_HIGH_HER2_G0_2411_130_Merge.tif,FACS_241119,High,G0,453,280
H2170_TOTAL_HER2_G0_2411_46_Merge.tif,FACS_241119,Post sort control,G0,516,276
H2170_HIGH_HER2_G0_2411_59_Merge.tif,FACS_241119,High,G0,324,129
H2170_TOTAL_HER2_G2_2502_69_Merge.tif,FACS_241119,Post sort control,G2,253,140
H2170_LOW_HER2_G1_2501_12_Merge.tif,FACS_241119,Low,G1,236,33
H2170_HIGH_HER2_G0_2411_98_Merge.tif,FACS_241119,High,G0,236,240
H2170_TOTAL_HER2_G2_2502_66_Merge.tif,FACS_241119,Post sort control,G2,142,251
H2170_LOW_HER2_G2_2502_23_Merge.tif,FACS_241119,Low,G2,196,57
H2170_LOW_HER2_G2_2502_74_Merge.tif,FACS_241119,Low,G2,366,169
H2170_LOW_HER2_G1_2501_110_Merge.tif,FACS_241119,Low,G1,154,76
H2170_HIGH_HER2_G1_2501_6_Merge.tif,FACS_241119,High,G1,1014,226
H2170_LOW_HER2_G2_2502_112_Merge.tif,FACS_241119,Low,G2,132,59
H2170_TOTAL_HER2_G1_2501_23_Merge.tif,FACS_241119,Post sort control,G1,239,132
H2170_HIGH_HER2_G2_2502_39_Merge.tif,FACS_241119,High,G2,79,51
H2170_TOTAL_HER2_G0_2411_129_Merge.tif,FACS_241119,Post sort control,G0,90,68
H2170_TOTAL_HER2_G2_2502_46A_Merge.tif,FACS_241119,Post sort control,G2,146,33
H2170_HIGH_HER2_G2_2502_64_Merge.tif,FACS_241119,High,G2,374,144
H2170_TOTAL_HER2_G1_2501_106_Merge.tif,FACS_241119,Post sort control,G1,340,122
H2170_HIGH_HER2_G1_2501_72_Merge.tif,FACS_241119,High,G1,199,28
H2170_TOTAL_HER2_G1_2501_88_Merge.tif,FACS_241119,Post sort control,G1,138,74
H2170_TOTAL_HER2_G2_2502_81B_Merge.tif,FACS_241119,Post sort control,G2,283,225
H2170_HIGH_HER2_G1_2501_102_Merge.tif,FACS_241119,High,G1,169,65
H2170_HIGH_HER2_G0_2411_102_Merge.tif,FACS_241119,High,G0,296,238
H2170_HIGH_HER2_G0_2411_90_Merge.tif,FACS_241119,High,G0,416,345
H2170_HIGH_HER2_G1_2501_67_Merge.tif,FACS_241119,High,G1,106,76
H2170_TOTAL_HER2_G1_2501_103_Merge.tif,FACS_241119,Post sort control,G1,286,52
H2170_LOW_HER2_G0_2411_34_Merge.tif,FACS_241119,Low,G0,259,8
H2170_LOW_HER2_G0_2411_59_Merge.tif,FACS_241119,Low,G0,130,16
H2170_HIGH_HER2_G0_2411_52_Merge.tif,FACS_241119,High,G0,171,142
H2170_TOTAL_HER2_G0_2411_83_Merge.tif,FACS_241119,Post sort control,G0,155,74
H2170_LOW_HER2_G2_2502_82_Merge.tif,FACS_241119,Low,G2,161,53
H2170_TOTAL_HER2_G0_2411_27_Merge.tif,FACS_241119,Post sort control,G0,150,52
H2170_LOW_HER2_G1_2501_39_Merge.tif,FACS_241119,Low,G1,145,78
H2170_TOTAL_HER2_G1_2501_118_Merge.tif,FACS_241119,Post sort control,G1,274,87
H2170_TOTAL_HER2_G1_2501_7_Merge.tif,FACS_241119,Post sort control,G1,205,96
H2170_TOTAL_HER2_G0_2411_96_Merge.tif,FACS_241119,Post sort control,G0,391,296
H2170_TOTAL_HER2_G0_2411_127_Merge.tif,FACS_241119,Post sort control,G0,285,86
H2170_LOW_HER2_G2_2502_55_Merge.tif,FACS_241119,Low,G2,255,47
H2170_LOW_HER2_G2_2502_31_Merge.tif,FACS_241119,Low,G2,141,32
H2170_TOTAL_HER2_G0_2411_74_Merge.tif,FACS_241119,Post sort control,G0,262,32
H2170_LOW_HER2_G1_2501_71_Merge.tif,FACS_241119,Low,G1,135,82
H2170_LOW_HER2_G1_2501_89_Merge.tif,FACS_241119,Low,G1,113,21
H2170_HIGH_HER2_G1_2501_29_Merge.tif,FACS_241119,High,G1,623,307
H2170_LOW_HER2_G0_2411_123_Merge.tif,FACS_241119,Low,G0,50,19
H2170_LOW_HER2_G1_2501_72_Merge.tif,FACS_241119,Low,G1,123,41
H2170_LOW_HER2_G0_2411_3_Merge.tif,FACS_241119,Low,G0,158,36
H2170_TOTAL_HER2_G1_2501_25_Merge.tif,FACS_241119,Post sort control,G1,264,96
H2170_LOW_HER2_G1_2501_74_Merge.tif,FACS_241119,Low,G1,247,33
H2170_HIGH_HER2_G0_2411_60_Merge.tif,FACS_241119,High,G0,613,398
H2170_HIGH_HER2_G2_2502_37_Merge.tif,FACS_241119,High,G2,190,164
H2170_LOW_HER2_G1_2501_46_Merge.tif,FACS_241119,Low,G1,49,7
H2170_LOW_HER2_G1_2501_78_Merge.tif,FACS_241119,Low,G1,135,17
H2170_TOTAL_HER2_G0_2411_65_Merge.tif,FACS_241119,Post sort control,G0,296,229
H2170_HIGH_HER2_G1_2501_124_Merge.tif,FACS_241119,High,G1,517,255
H2170_TOTAL_HER2_G0_2411_11_Merge.tif,FACS_241119,Post sort control,G0,338,121
H2170_LOW_HER2_G0_2411_44_Merge.tif,FACS_241119,Low,G0,55,4
H2170_TOTAL_HER2_G2_2502_43B_Merge.tif,FACS_241119,Post sort control,G2,202,15
H2170_TOTAL_HER2_G0_2411_33_Merge.tif,FACS_241119,Post sort control,G0,392,67
H2170_HIGH_HER2_G1_2501_126_Merge.tif,FACS_241119,High,G1,313,117
H2170_HIGH_HER2_G0_2411_119_Merge.tif,FACS_241119,High,G0,205,104
H2170_TOTAL_HER2_G1_2501_28B_Merge.tif,FACS_241119,Post sort control,G1,207,35
H2170_TOTAL_HER2_G2_2502_25_Merge.tif,FACS_241119,Post sort control,G2,275,176
H2170_LOW_HER2_G1_2501_23_Merge.tif,FACS_241119,Low,G1,132,26
H2170_LOW_HER2_G1_2501_59_Merge.tif,FACS_241119,Low,G1,230,73
H2170_TOTAL_HER2_G1_2501_60_Merge.tif,FACS_241119,Post sort control,G1,215,33
H2170_LOW_HER2_G0_2411_71A_Merge.tif,FACS_241119,Low,G0,83,51
H2170_HIGH_HER2_G0_2411_82_Merge.tif,FACS_241119,High,G0,341,128
H2170_LOW_HER2_G1_2501_108_Merge.tif,FACS_241119,Low,G1,69,75
H2170_HIGH_HER2_G2_2502_58_Merge.tif,FACS_241119,High,G2,209,131
H2170_LOW_HER2_G0_2411_45_Merge.tif,FACS_241119,Low,G0,136,34
H2170_TOTAL_HER2_G0_2411_60_Merge.tif,FACS_241119,Post sort control,G0,306,164
H2170_TOTAL_HER2_G2_2502_74_Merge.tif,FACS_241119,Post sort control,G2,397,328
H2170_HIGH_HER2_G0_2411_109_Merge.tif,FACS_241119,High,G0,250,168
H2170_HIGH_HER2_G2_2502_129_Merge.tif,FACS_241119,High,G2,168,88
H2170_HIGH_HER2_G1_2501_80_Merge.tif,FACS_241119,High,G1,627,142
H2170_TOTAL_HER2_G0_2411_112B_Merge.tif,FACS_241119,Post sort control,G0,545,136
H2170_HIGH_HER2_G1_2501_2_Merge.tif,FACS_241119,High,G1,203,49
H2170_TOTAL_HER2_G2_2502_9_Merge.tif,FACS_241119,Post sort control,G2,95,80
H2170_HIGH_HER2_G2_2502_8_Merge.tif,FACS_241119,High,G2,247,44
H2170_HIGH_HER2_G1_2501_30_Merge.tif,FACS_241119,High,G1,93,48
H2170_TOTAL_HER2_G2_2502_6_Merge.tif,FACS_241119,Post sort control,G2,235,109
H2170_HIGH_HER2_G0_2411_8_Merge.tif,FACS_241119,High,G0,308,61
H2170_LOW_HER2_G1_2501_14B_Merge.tif,FACS_241119,Low,G1,201,26
H2170_TOTAL_HER2_G2_2502_30_Merge.tif,FACS_241119,Post sort control,G2,221,90
H2170_HIGH_HER2_G0_2411_124_Merge.tif,FACS_241119,High,G0,201,79
H2170_HIGH_HER2_G0_2411_127_Merge.tif,FACS_241119,High,G0,151,88
H2170_LOW_HER2_G1_2501_86_Merge.tif,FACS_241119,Low,G1,70,30
H2170_TOTAL_HER2_G2_2502_15_Merge.tif,FACS_241119,Post sort control,G2,167,130
H2170_HIGH_HER2_G0_2411_75_Merge.tif,FACS_241119,High,G0,325,195
H2170_TOTAL_HER2_G2_2502_38_Merge.tif,FACS_241119,Post sort control,G2,52,35
H2170_LOW_HER2_G2_2502_48_Merge.tif,FACS_241119,Low,G2,436,222
H2170_LOW_HER2_G0_2411_95_Merge.tif,FACS_241119,Low,G0,300,212
H2170_LOW_HER2_G0_2411_118_Merge.tif,FACS_241119,Low,G0,158,108
H2170_HIGH_HER2_G2_2502_96_Merge.tif,FACS_241119,High,G2,630,402
H2170_HIGH_HER2_G1_2501_48_Merge.tif,FACS_241119,High,G1,328,230
H2170_LOW_HER2_G2_2502_88_Merge.tif,FACS_241119,Low,G2,425,137
H2170_LOW_HER2_G0_2411_1_Merge.tif,FACS_241119,Low,G0,192,47
H2170_LOW_HER2_G0_2411_120_Merge.tif,FACS_241119,Low,G0,90,15
H2170_LOW_HER2_G2_2502_56_Merge.tif,FACS_241119,Low,G2,347,89
H2170_TOTAL_HER2_G0_2411_109_Merge.tif,FACS_241119,Post sort control,G0,400,141
H2170_LOW_HER2_G2_2502_28C_Merge.tif,FACS_241119,Low,G2,259,41
H2170_LOW_HER2_G0_2411_66_Merge.tif,FACS_241119,Low,G0,165,29
H2170_TOTAL_HER2_G2_2502_102_Merge.tif,FACS_241119,Post sort control,G2,83,64
H2170_LOW_HER2_G2_2502_122_Merge.tif,FACS_241119,Low,G2,598,367
H2170_HIGH_HER2_G2_2502_30_Merge.tif,FACS_241119,High,G2,227,151
H2170_HIGH_HER2_G0_2411_15_Merge.tif,FACS_241119,High,G0,397,145
H2170_TOTAL_HER2_G1_2501_30_Merge.tif,FACS_241119,Post sort control,G1,88,59
H2170_TOTAL_HER2_G1_2501_11_Merge.tif,FACS_241119,Post sort control,G1,161,54
H2170_HIGH_HER2_G0_2411_68_Merge.tif,FACS_241119,High,G0,344,62
H2170_HIGH_HER2_G0_2411_67_Merge.tif,FACS_241119,High,G0,249,171
H2170_HIGH_HER2_G0_2411_16_Merge.tif,FACS_241119,High,G0,308,117
H2170_LOW_HER2_G0_2411_6_Merge.tif,FACS_241119,Low,G0,79,119
H2170_LOW_HER2_G1_2501_113_Merge.tif,FACS_241119,Low,G1,134,40
H2170_HIGH_HER2_G2_2502_86_Merge.tif,FACS_241119,High,G2,276,107
H2170_TOTAL_HER2_G1_2501_125_Merge.tif,FACS_241119,Post sort control,G1,145,30
H2170_TOTAL_HER2_G1_2501_51_Merge.tif,FACS_241119,Post sort control,G1,234,95
H2170_TOTAL_HER2_G0_2411_5_Merge.tif,FACS_241119,Post sort control,G0,154,114
H2170_TOTAL_HER2_G2_2502_41_Merge.tif,FACS_241119,Post sort control,G2,137,30
H2170_HIGH_HER2_G0_2411_106_Merge.tif,FACS_241119,High,G0,182,139
H2170_TOTAL_HER2_G2_2502_62_Merge.tif,FACS_241119,Post sort control,G2,143,109
H2170_LOW_HER2_G2_2502_49_Merge.tif,FACS_241119,Low,G2,399,244
H2170_LOW_HER2_G0_2411_23A_Merge.tif,FACS_241119,Low,G0,25,19
H2170_HIGH_HER2_G0_2411_6_Merge.tif,FACS_241119,High,G0,280,302
H2170_LOW_HER2_G0_2411_46_Merge.tif,FACS_241119,Low,G0,54,84
H2170_TOTAL_HER2_G1_2501_1_Merge.tif,FACS_241119,Post sort control,G1,81,87
H2170_HIGH_HER2_G0_2411_66_Merge.tif,FACS_241119,High,G0,350,302
H2170_LOW_HER2_G0_2411_2_Merge.tif,FACS_241119,Low,G0,38,54
H2170_TOTAL_HER2_G0_2411_36_Merge.tif,FACS_241119,Post sort control,G0,450,102
H2170_TOTAL_HER2_G0_2411_86_Merge.tif,FACS_241119,Post sort control,G0,252,116
H2170_LOW_HER2_G2_2502_99_Merge.tif,FACS_241119,Low,G2,231,56
H2170_LOW_HER2_G2_2502_39_Merge.tif,FACS_241119,Low,G2,119,86
H2170_HIGH_HER2_G1_2501_111_Merge.tif,FACS_241119,High,G1,173,74
H2170_HIGH_HER2_G0_2411_41_Merge.tif,FACS_241119,High,G0,164,169
H2170_HIGH_HER2_G1_2501_66_Merge.tif,FACS_241119,High,G1,913,64
H2170_TOTAL_HER2_G1_2501_46_Merge.tif,FACS_241119,Post sort control,G1,371,202
H2170_HIGH_HER2_G0_2411_73_Merge.tif,FACS_241119,High,G0,513,254
H2170_TOTAL_HER2_G1_2501_27_Merge.tif,FACS_241119,Post sort control,G1,165,33
H2170_HIGH_HER2_G0_2411_100_Merge.tif,FACS_241119,High,G0,417,146
H2170_TOTAL_HER2_G0_2411_43_Merge.tif,FACS_241119,Post sort control,G0,218,97
H2170_TOTAL_HER2_G2_2502_119_Merge.tif,FACS_241119,Post sort control,G2,437,267
H2170_LOW_HER2_G2_2502_40_Merge.tif,FACS_241119,Low,G2,338,222
H2170_HIGH_HER2_G2_2502_6_Merge.tif,FACS_241119,High,G2,380,144
H2170_LOW_HER2_G2_2502_65_Merge.tif,FACS_241119,Low,G2,132,51
H2170_HIGH_HER2_G1_2501_25_Merge.tif,FACS_241119,High,G1,115,22
NCIH2170_TOTAL_HER2_R1_G2_24_10_106_Merge(RGB).tif,FACS_240409,Post sort control,G2,311,40
NCIH2170_TOTAL_HER2_R1_G2_24_10_84_Merge(RGB).tif,FACS_240409,Post sort control,G2,111,25
NCIH2170_HIGH_HER2_R1_G2_24_10_94_Merge(RGB).tif,FACS_240409,High,G2,394,259
NCIH2170_LOW_HER2_R1_G0_2501_117_Merge.tif (RGB).tif,FACS_240409,Low,G0,157,33
NCIH2170_LOW_HER2_R1_G1_2404_15_Merge(RGB).tif,FACS_240409,Low,G1,85,29
NCIH2170_LOW_HER2_R1_G2_24_10_103_Merge(RGB).tif,FACS_240409,Low,G2,37,33
NCIH2170_LOW_HER2_R1_G2_24_10_96_Merge(RGB).tif,FACS_240409,Low,G2,166,63
NCIH2170_TOTAL_HER2_R1_G2_24_10_117_Merge(RGB).tif,FACS_240409,Post sort control,G2,276,134
NCIH2170_TOTAL_HER2_R1_G1_2404_27_Merge(RGB).tif,FACS_240409,Post sort control,G1,411,355
NCIH2170_HIGH_HER2_R1_G0_2501_70_Merge.tif (RGB).tif,FACS_240409,High,G0,163,37
NCIH2170_LOW_HER2_R1_G1_2404_1_Merge(RGB).tif,FACS_240409,Low,G1,247,74
NCIH2170_LOW_HER2_R1_G2_24_10_8_Merge(RGB).tif,FACS_240409,Low,G2,188,101
NCIH2170_HIGH_HER2_R1_G2_24_10_36B_Merge(RGB).tif,FACS_240409,High,G2,218,89
NCIH2170_LOW_HER2_R1_G2_24_10_49_Merge(RGB).tif,FACS_240409,Low,G2,121,61
NCIH2170_TOTAL_HER2_R1_G2_24_10_65_Merge(RGB).tif,FACS_240409,Post sort control,G2,403,213
NCIH2170_LOW_HER2_R1_G0_2501_114_Merge.tif (RGB).tif,FACS_240409,Low,G0,103,65
NCIH2170_HIGH_HER2_R1_G1_2404_S2_11_Merge(RGB).tif,FACS_240409,High,G1,174,160
NCIH2170_TOTAL_HER2_R1_G1_2404_81_Merge(RGB).tif,FACS_240409,Post sort control,G1,186,132
NCIH2170_TOTAL_HER2_R1_G0_2501_128_Merge.tif (RGB).tif,FACS_240409,Post sort control,G0,211,102
NCIH2170_HIGH_HER2_R1_G1_2404_S2_10_Merge(RGB).tif,FACS_240409,High,G1,337,246
NCIH2170_LOW_HER2_R1_G2_24_10_59_Merge(RGB).tif,FACS_240409,Low,G2,163,104
NCIH2170_TOTAL_HER2_R1_G1_2404_75_Merge(RGB).tif,FACS_240409,Post sort control,G1,165,103
NCIH2170_LOW_HER2_R1_G0_2501_53_Merge.tif (RGB).tif,FACS_240409,Low,G0,268,56
NCIH2170_HIGH_HER2_R1_G0_2501_85_Merge.tif (RGB).tif,FACS_240409,High,G0,98,32
NCIH2170_TOTAL_HER2_R1_G2_24_10_56_Merge(RGB).tif,FACS_240409,Post sort control,G2,267,80
NCIH2170_TOTAL_HER2_R1_G2_24_10_85_Merge(RGB).tif,FACS_240409,Post sort control,G2,282,118
NCIH2170_LOW_HER2_R1_G1_2404_11_Merge(RGB).tif,FACS_240409,Low,G1,66,72
NCIH2170_TOTAL_HER2_R1_G1_2404_6_Merge(RGB).tif,FACS_240409,Post sort control,G1,332,114
NCIH2170_TOTAL_HER2_R1_G2_24_10_71_Merge(RGB).tif,FACS_240409,Post sort control,G2,367,183
NCIH2170_LOW_HER2_R1_G2_24_10_119_Merge(RGB).tif,FACS_240409,Low,G2,140,36
NCIH2170_TOTAL_HER2_R1_G2_24_10_29_Merge(RGB).tif,FACS_240409,Post sort control,G2,38,23
NCIH2170_LOW_HER2_R1_G0_2501_93_Merge.tif (RGB).tif,FACS_240409,Low,G0,49,27
NCIH2170_TOTAL_HER2_R1_G1_2404_18_Merge(RGB).tif,FACS_240409,Post sort control,G1,499,286
NCIH2170_TOTAL_HER2_R1_G0_2501_126_Merge.tif (RGB).tif,FACS_240409,Post sort control,G0,272,104
NCIH2170_TOTAL_HER2_R1_G1_2404_125_Merge(RGB).tif,FACS_240409,Post sort control,G1,189,144
NCIH2170_TOTAL_HER2_R1_G2_24_10_60_Merge(RGB).tif,FACS_240409,Post sort control,G2,267,81
NCIH2170_LOW_HER2_R1_G1_2404_53_Merge(RGB).tif,FACS_240409,Low,G1,76,34
NCIH2170_LOW_HER2_R1_G1_2404_52_Merge(RGB).tif,FACS_240409,Low,G1,109,74
NCIH2170_HIGH_HER2_R1_G2_24_10_73_Merge(RGB).tif,FACS_240409,High,G2,117,68
NCIH2170_TOTAL_HER2_R1_G1_2404_1_Merge(RGB).tif,FACS_240409,Post sort control,G1,491,292
NCIH2170_TOTAL_HER2_R1_G1_2404_129_Merge(RGB).tif,FACS_240409,Post sort control,G1,165,98
NCIH2170_TOTAL_HER2_R1_G2_24_10_8_Merge(RGB).tif,FACS_240409,Post sort control,G2,99,97
NCIH2170_HIGH_HER2_R1_G2_24_10_2_Merge(RGB).tif,FACS_240409,High,G2,353,143
NCIH2170_LOW_HER2_R1_G0_2501_33_Merge.tif (RGB).tif,FACS_240409,Low,G0,245,52
NCIH2170_TOTAL_HER2_R1_G0_2501_116_Merge.tif (RGB).tif,FACS_240409,Post sort control,G0,235,64
